Time,IMF_Bz_nT
2025-01-01T03:05:00Z,-0.81
2025-01-01T03:06:00Z,0.55
2025-01-01T03:07:00Z,-0.36
2025-01-01T03:08:00Z,-3.79
2025-01-01T03:09:00Z,-2.77
2025-01-01T03:10:00Z,-1.93
2025-01-01T03:11:00Z,-2.14
2025-01-01T03:12:00Z,-2.45
2025-01-01T03:13:00Z,-2.92
2025-01-01T03:14:00Z,-3.37
2025-01-01T03:15:00Z,-2.82
2025-01-01T03:16:00Z,-1.16
2025-01-01T03:17:00Z,-0.16
2025-01-01T03:18:00Z,-0.28
2025-01-01T03:19:00Z,-0.15
2025-01-01T03:20:00Z,0.07
2025-01-01T03:21:00Z,0.84
2025-01-01T03:22:00Z,1.26
2025-01-01T03:23:00Z,0.3
2025-01-01T03:24:00Z,-1.77
2025-01-01T03:25:00Z,-0.73
2025-01-01T03:26:00Z,1.03
2025-01-01T03:27:00Z,1.31
2025-01-01T03:28:00Z,0.26
2025-01-01T03:29:00Z,-0.08
2025-01-01T03:30:00Z,-0.02
2025-01-01T03:31:00Z,-0.16
2025-01-01T03:32:00Z,-0.39
2025-01-01T03:33:00Z,-0.53
2025-01-01T03:34:00Z,1.36
2025-01-01T03:35:00Z,0.82
2025-01-01T03:36:00Z,1.01
2025-01-01T03:37:00Z,0.73
2025-01-01T03:38:00Z,1.3
2025-01-01T03:39:00Z,2.78
2025-01-01T03:40:00Z,-0.15
2025-01-01T03:41:00Z,0.27
2025-01-01T03:42:00Z,-0.38
2025-01-01T03:43:00Z,-0.72
2025-01-01T03:44:00Z,-1.05
2025-01-01T03:45:00Z,-0.41
2025-01-01T03:46:00Z,-0.56
2025-01-01T03:47:00Z,-0.32
2025-01-01T03:48:00Z,0.18
2025-01-01T03:49:00Z,0.2
2025-01-01T03:50:00Z,0.09
2025-01-01T03:51:00Z,-1.23
2025-01-01T03:52:00Z,-2.34
2025-01-01T03:53:00Z,-3.79
2025-01-01T03:54:00Z,-3.41
2025-01-01T03:55:00Z,-1.78
2025-01-01T03:56:00Z,-2.55
2025-01-01T03:57:00Z,-1.92
2025-01-01T03:58:00Z,-1.96
2025-01-01T03:59:00Z,-2.85
2025-01-01T04:00:00Z,-1.6
2025-01-01T04:01:00Z,-2.54
2025-01-01T04:02:00Z,-1.86
2025-01-01T04:03:00Z,-2.28
2025-01-01T04:04:00Z,-0.39
2025-01-01T04:05:00Z,1.02
2025-01-01T04:06:00Z,3.17
2025-01-01T04:07:00Z,1.11
2025-01-01T04:08:00Z,1.41
2025-01-01T04:09:00Z,0.95
2025-01-01T04:10:00Z,-0.09
2025-01-01T04:11:00Z,-1.32
2025-01-01T04:12:00Z,-2.14
2025-01-01T04:13:00Z,-3.19
2025-01-01T04:14:00Z,-5.68
2025-01-01T04:15:00Z,-8.25
2025-01-01T04:16:00Z,-8.15
2025-01-01T04:17:00Z,-8.85
2025-01-01T04:18:00Z,-9.54
2025-01-01T04:19:00Z,-10.12
2025-01-01T04:20:00Z,-10.36
2025-01-01T04:21:00Z,-9.79
2025-01-01T04:22:00Z,-10.19
2025-01-01T04:23:00Z,-12.68
2025-01-01T04:24:00Z,-9.7
2025-01-01T04:25:00Z,-9.0
2025-01-01T04:26:00Z,-9.37
2025-01-01T04:27:00Z,-8.93
2025-01-01T04:28:00Z,-9.51
2025-01-01T04:29:00Z,-10.89
2025-01-01T04:30:00Z,-10.05
2025-01-01T04:31:00Z,-10.72
2025-01-01T04:32:00Z,-12.43
2025-01-01T04:33:00Z,-11.54
2025-01-01T04:34:00Z,-11.27
2025-01-01T04:35:00Z,-11.91
2025-01-01T04:36:00Z,-12.45
2025-01-01T04:37:00Z,-12.16
2025-01-01T04:38:00Z,-13.17
2025-01-01T04:39:00Z,-12.99
2025-01-01T04:40:00Z,-12.46
2025-01-01T04:41:00Z,
2025-01-01T04:42:00Z,-11.81
2025-01-01T04:43:00Z,-11.81
2025-01-01T04:44:00Z,
2025-01-01T04:45:00Z,
2025-01-01T04:46:00Z,-12.62
2025-01-01T04:47:00Z,-13.67
2025-01-01T04:48:00Z,-14.41
2025-01-01T04:49:00Z,-14.42
2025-01-01T04:50:00Z,-14.51
2025-01-01T04:51:00Z,-14.78
2025-01-01T04:52:00Z,-14.68
2025-01-01T04:53:00Z,-14.58
2025-01-01T04:54:00Z,-14.72
2025-01-01T04:55:00Z,-14.83
2025-01-01T04:56:00Z,-14.77
2025-01-01T04:57:00Z,-14.86
2025-01-01T04:58:00Z,-14.85
2025-01-01T04:59:00Z,-14.82
2025-01-01T05:00:00Z,-14.27
2025-01-01T05:01:00Z,-14.9
2025-01-01T05:02:00Z,-14.88
2025-01-01T05:03:00Z,-14.82
2025-01-01T05:04:00Z,-13.57
2025-01-01T05:05:00Z,-14.91
2025-01-01T05:06:00Z,-12.8
2025-01-01T05:07:00Z,-4.56
2025-01-01T05:08:00Z,-5.47
2025-01-01T05:09:00Z,-6.72
2025-01-01T05:10:00Z,-9.0
2025-01-01T05:11:00Z,-9.79
2025-01-01T05:12:00Z,-9.95
2025-01-01T05:13:00Z,-10.44
2025-01-01T05:14:00Z,-10.85
2025-01-01T05:15:00Z,-9.63
2025-01-01T05:16:00Z,-12.08
2025-01-01T05:17:00Z,-14.39
2025-01-01T05:18:00Z,-14.56
2025-01-01T05:19:00Z,
2025-01-01T05:20:00Z,-12.5
2025-01-01T05:21:00Z,-12.43
2025-01-01T05:22:00Z,-7.55
2025-01-01T05:23:00Z,-4.03
2025-01-01T05:24:00Z,-1.23
2025-01-01T05:25:00Z,-3.96
2025-01-01T05:26:00Z,-4.86
2025-01-01T05:27:00Z,-4.13
2025-01-01T05:28:00Z,-4.36
2025-01-01T05:29:00Z,-3.02
2025-01-01T05:30:00Z,-3.48
2025-01-01T05:31:00Z,-2.52
2025-01-01T05:32:00Z,-3.34
2025-01-01T05:33:00Z,-6.81
2025-01-01T05:34:00Z,-5.9
2025-01-01T05:35:00Z,-7.34
2025-01-01T05:36:00Z,-7.64
2025-01-01T05:37:00Z,-6.88
2025-01-01T05:38:00Z,-8.44
2025-01-01T05:39:00Z,-8.76
2025-01-01T05:40:00Z,-9.34
2025-01-01T05:41:00Z,-9.39
2025-01-01T05:42:00Z,-8.55
2025-01-01T05:43:00Z,-8.48
2025-01-01T05:44:00Z,-9.33
2025-01-01T05:45:00Z,-9.95
2025-01-01T05:46:00Z,-11.12
2025-01-01T05:47:00Z,-11.56
2025-01-01T05:48:00Z,-10.9
2025-01-01T05:49:00Z,-10.68
2025-01-01T05:50:00Z,-10.51
2025-01-01T05:51:00Z,-10.88
2025-01-01T05:52:00Z,-8.68
2025-01-01T05:53:00Z,-9.25
2025-01-01T05:54:00Z,-9.34
2025-01-01T05:55:00Z,-8.9
2025-01-01T05:56:00Z,-7.37
2025-01-01T05:57:00Z,-7.24
2025-01-01T05:58:00Z,-9.29
2025-01-01T05:59:00Z,-9.07
2025-01-01T06:00:00Z,-8.85
2025-01-01T06:01:00Z,-7.83
2025-01-01T06:02:00Z,-7.78
2025-01-01T06:03:00Z,-8.37
2025-01-01T06:04:00Z,-8.35
2025-01-01T06:05:00Z,-7.87
2025-01-01T06:06:00Z,-5.95
2025-01-01T06:07:00Z,-5.92
2025-01-01T06:08:00Z,-4.23
2025-01-01T06:09:00Z,-4.32
2025-01-01T06:10:00Z,-3.95
2025-01-01T06:11:00Z,-3.41
2025-01-01T06:12:00Z,-3.13
2025-01-01T06:13:00Z,-1.54
2025-01-01T06:14:00Z,4.89
2025-01-01T06:15:00Z,5.64
2025-01-01T06:16:00Z,5.78
2025-01-01T06:17:00Z,3.85
2025-01-01T06:18:00Z,4.87
2025-01-01T06:19:00Z,4.15
2025-01-01T06:20:00Z,5.44
2025-01-01T06:21:00Z,5.47
2025-01-01T06:22:00Z,4.36
2025-01-01T06:23:00Z,1.46
2025-01-01T06:24:00Z,2.37
2025-01-01T06:25:00Z,2.71
2025-01-01T06:26:00Z,1.96
2025-01-01T06:27:00Z,2.39
2025-01-01T06:28:00Z,1.71
2025-01-01T06:29:00Z,2.57
2025-01-01T06:30:00Z,2.78
2025-01-01T06:31:00Z,3.4
2025-01-01T06:32:00Z,5.28
2025-01-01T06:33:00Z,8.27
2025-01-01T06:34:00Z,7.88
2025-01-01T06:35:00Z,6.8
2025-01-01T06:36:00Z,8.29
2025-01-01T06:37:00Z,6.93
2025-01-01T06:38:00Z,6.24
2025-01-01T06:39:00Z,6.66
2025-01-01T06:40:00Z,7.82
2025-01-01T06:41:00Z,7.65
2025-01-01T06:42:00Z,7.06
2025-01-01T06:43:00Z,8.04
2025-01-01T06:44:00Z,8.94
2025-01-01T06:45:00Z,13.51
2025-01-01T06:46:00Z,13.66
2025-01-01T06:47:00Z,14.19
2025-01-01T06:48:00Z,14.17
2025-01-01T06:49:00Z,13.84
2025-01-01T06:50:00Z,13.67
2025-01-01T06:51:00Z,11.22
2025-01-01T06:52:00Z,12.42
2025-01-01T06:53:00Z,12.43
2025-01-01T06:54:00Z,13.1
2025-01-01T06:55:00Z,13.81
2025-01-01T06:56:00Z,13.38
2025-01-01T06:57:00Z,13.77
2025-01-01T06:58:00Z,14.1
2025-01-01T06:59:00Z,13.56
2025-01-01T07:00:00Z,13.3
2025-01-01T07:01:00Z,13.45
2025-01-01T07:02:00Z,13.4
2025-01-01T07:03:00Z,12.87
2025-01-01T07:04:00Z,13.02
2025-01-01T07:05:00Z,12.42
2025-01-01T07:06:00Z,11.32
2025-01-01T07:07:00Z,12.34
2025-01-01T07:08:00Z,12.44
2025-01-01T07:09:00Z,11.55
2025-01-01T07:10:00Z,10.53
2025-01-01T07:11:00Z,11.11
2025-01-01T07:12:00Z,10.97
2025-01-01T07:13:00Z,10.88
2025-01-01T07:14:00Z,10.57
2025-01-01T07:15:00Z,10.51
2025-01-01T07:16:00Z,10.04
2025-01-01T07:17:00Z,11.67
2025-01-01T07:18:00Z,10.9
2025-01-01T07:19:00Z,11.36
2025-01-01T07:20:00Z,10.65
2025-01-01T07:21:00Z,9.46
2025-01-01T07:22:00Z,5.98
2025-01-01T07:23:00Z,11.43
2025-01-01T07:24:00Z,15.6
2025-01-01T07:25:00Z,17.21
2025-01-01T07:26:00Z,17.21
2025-01-01T07:27:00Z,14.97
2025-01-01T07:28:00Z,12.4
2025-01-01T07:29:00Z,12.19
2025-01-01T07:30:00Z,14.06
2025-01-01T07:31:00Z,9.92
2025-01-01T07:32:00Z,11.14
2025-01-01T07:33:00Z,13.15
2025-01-01T07:34:00Z,12.27
2025-01-01T07:35:00Z,8.83
2025-01-01T07:36:00Z,-2.34
2025-01-01T07:37:00Z,0.92
2025-01-01T07:38:00Z,12.21
2025-01-01T07:39:00Z,9.47
2025-01-01T07:40:00Z,7.33
2025-01-01T07:41:00Z,3.37
2025-01-01T07:42:00Z,-9.76
2025-01-01T07:43:00Z,-5.27
2025-01-01T07:44:00Z,1.32
2025-01-01T07:45:00Z,6.85
2025-01-01T07:46:00Z,5.21
2025-01-01T07:47:00Z,7.13
2025-01-01T07:48:00Z,9.86
2025-01-01T07:49:00Z,8.72
2025-01-01T07:50:00Z,4.03
2025-01-01T07:51:00Z,3.04
2025-01-01T07:52:00Z,4.24
2025-01-01T07:53:00Z,4.33
2025-01-01T07:54:00Z,4.68
2025-01-01T07:55:00Z,5.41
2025-01-01T07:56:00Z,4.96
2025-01-01T07:57:00Z,4.0
2025-01-01T07:58:00Z,3.7
2025-01-01T07:59:00Z,2.12
2025-01-01T08:00:00Z,2.04
2025-01-01T08:01:00Z,1.02
2025-01-01T08:02:00Z,1.09
2025-01-01T08:03:00Z,2.93
2025-01-01T08:04:00Z,4.55
2025-01-01T08:05:00Z,5.65
2025-01-01T08:06:00Z,7.02
2025-01-01T08:07:00Z,11.63
2025-01-01T08:08:00Z,13.17
2025-01-01T08:09:00Z,3.41
2025-01-01T08:10:00Z,2.12
2025-01-01T08:11:00Z,6.13
2025-01-01T08:12:00Z,5.01
2025-01-01T08:13:00Z,2.11
2025-01-01T08:14:00Z,2.6
2025-01-01T08:15:00Z,3.91
2025-01-01T08:16:00Z,2.95
2025-01-01T08:17:00Z,-4.03
2025-01-01T08:18:00Z,-3.77
2025-01-01T08:19:00Z,-5.33
2025-01-01T08:20:00Z,-0.16
2025-01-01T08:21:00Z,0.48
2025-01-01T08:22:00Z,-2.59
2025-01-01T08:23:00Z,-1.3
2025-01-01T08:24:00Z,-3.85
2025-01-01T08:25:00Z,-8.94
2025-01-01T08:26:00Z,-8.09
2025-01-01T08:27:00Z,-10.83
2025-01-01T08:28:00Z,-11.8
2025-01-01T08:29:00Z,-12.19
2025-01-01T08:30:00Z,-11.28
2025-01-01T08:31:00Z,-9.93
2025-01-01T08:32:00Z,-9.53
2025-01-01T08:33:00Z,-10.61
2025-01-01T08:34:00Z,-11.16
2025-01-01T08:35:00Z,-8.86
2025-01-01T08:36:00Z,-4.19
2025-01-01T08:37:00Z,-6.04
2025-01-01T08:38:00Z,-7.17
2025-01-01T08:39:00Z,-6.36
2025-01-01T08:40:00Z,-10.02
2025-01-01T08:41:00Z,-7.53
2025-01-01T08:42:00Z,-9.05
2025-01-01T08:43:00Z,-10.46
2025-01-01T08:44:00Z,-10.31
2025-01-01T08:45:00Z,-10.33
2025-01-01T08:46:00Z,-10.97
2025-01-01T08:47:00Z,-10.0
2025-01-01T08:48:00Z,-9.39
2025-01-01T08:49:00Z,-10.02
2025-01-01T08:50:00Z,-10.43
2025-01-01T08:51:00Z,-7.71
2025-01-01T08:52:00Z,-6.74
2025-01-01T08:53:00Z,-4.38
2025-01-01T08:54:00Z,-11.36
2025-01-01T08:55:00Z,-13.1
2025-01-01T08:56:00Z,-12.86
2025-01-01T08:57:00Z,-12.29
2025-01-01T08:58:00Z,-15.41
2025-01-01T08:59:00Z,-15.07
2025-01-01T09:00:00Z,-15.85
2025-01-01T09:01:00Z,-15.84
2025-01-01T09:02:00Z,-14.5
2025-01-01T09:03:00Z,-13.8
2025-01-01T09:04:00Z,-15.04
2025-01-01T09:05:00Z,-15.68
2025-01-01T09:06:00Z,-15.09
2025-01-01T09:07:00Z,-15.04
2025-01-01T09:08:00Z,-15.88
2025-01-01T09:09:00Z,-15.38
2025-01-01T09:10:00Z,-15.33
2025-01-01T09:11:00Z,-14.41
2025-01-01T09:12:00Z,-13.96
2025-01-01T09:13:00Z,-14.57
2025-01-01T09:14:00Z,-14.44
2025-01-01T09:15:00Z,-15.61
2025-01-01T09:16:00Z,-11.87
2025-01-01T09:17:00Z,-9.73
2025-01-01T09:18:00Z,-13.44
2025-01-01T09:19:00Z,-16.16
2025-01-01T09:20:00Z,-18.36
2025-01-01T09:21:00Z,-17.99
2025-01-01T09:22:00Z,-16.68
2025-01-01T09:23:00Z,-15.47
2025-01-01T09:24:00Z,-14.94
2025-01-01T09:25:00Z,-16.4
2025-01-01T09:26:00Z,-17.76
2025-01-01T09:27:00Z,-17.6
2025-01-01T09:28:00Z,-19.1
2025-01-01T09:29:00Z,-19.27
2025-01-01T09:30:00Z,-19.09
2025-01-01T09:31:00Z,-17.14
2025-01-01T09:32:00Z,-10.6
2025-01-01T09:33:00Z,-11.41
2025-01-01T09:34:00Z,-9.54
2025-01-01T09:35:00Z,-11.12
2025-01-01T09:36:00Z,-2.76
2025-01-01T09:37:00Z,-3.05
2025-01-01T09:38:00Z,-1.59
2025-01-01T09:39:00Z,-3.21
2025-01-01T09:40:00Z,-4.21
2025-01-01T09:41:00Z,-4.33
2025-01-01T09:42:00Z,
2025-01-01T09:43:00Z,-7.27
2025-01-01T09:44:00Z,-7.55
2025-01-01T09:45:00Z,-7.39
2025-01-01T09:46:00Z,-8.24
2025-01-01T09:47:00Z,-8.46
2025-01-01T09:48:00Z,-10.73
2025-01-01T09:49:00Z,-12.22
2025-01-01T09:50:00Z,-11.92
2025-01-01T09:51:00Z,-11.36
2025-01-01T09:52:00Z,-11.57
2025-01-01T09:53:00Z,-10.17
2025-01-01T09:54:00Z,-10.45
2025-01-01T09:55:00Z,-9.55
2025-01-01T09:56:00Z,-9.56
2025-01-01T09:57:00Z,-8.56
2025-01-01T09:58:00Z,-9.72
2025-01-01T09:59:00Z,-11.14
2025-01-01T10:00:00Z,-10.51
2025-01-01T10:01:00Z,-7.85
2025-01-01T10:02:00Z,-12.31
2025-01-01T10:03:00Z,-13.39
2025-01-01T10:04:00Z,-13.34
2025-01-01T10:05:00Z,-13.96
2025-01-01T10:06:00Z,-17.1
2025-01-01T10:07:00Z,-18.72
2025-01-01T10:08:00Z,-18.84
2025-01-01T10:09:00Z,-17.78
2025-01-01T10:10:00Z,-17.75
2025-01-01T10:11:00Z,-16.52
2025-01-01T10:12:00Z,-14.12
2025-01-01T10:13:00Z,-13.26
2025-01-01T10:14:00Z,-14.26
2025-01-01T10:15:00Z,-14.1
2025-01-01T10:16:00Z,-3.12
2025-01-01T10:17:00Z,-5.03
2025-01-01T10:18:00Z,-8.46
2025-01-01T10:19:00Z,-5.3
2025-01-01T10:20:00Z,-7.28
2025-01-01T10:21:00Z,-10.73
2025-01-01T10:22:00Z,-2.29
2025-01-01T10:23:00Z,-2.69
2025-01-01T10:24:00Z,-5.78
2025-01-01T10:25:00Z,-6.21
2025-01-01T10:26:00Z,-6.64
2025-01-01T10:27:00Z,-4.36
2025-01-01T10:28:00Z,-7.04
2025-01-01T10:29:00Z,-7.73
2025-01-01T10:30:00Z,-7.25
2025-01-01T10:31:00Z,-13.37
2025-01-01T10:32:00Z,-16.83
2025-01-01T10:33:00Z,-14.43
2025-01-01T10:34:00Z,-14.37
2025-01-01T10:35:00Z,-12.0
2025-01-01T10:36:00Z,-10.78
2025-01-01T10:37:00Z,-13.71
2025-01-01T10:38:00Z,-10.55
2025-01-01T10:39:00Z,-11.7
2025-01-01T10:40:00Z,-12.62
2025-01-01T10:41:00Z,-12.0
2025-01-01T10:42:00Z,-14.79
2025-01-01T10:43:00Z,-14.66
2025-01-01T10:44:00Z,-13.74
2025-01-01T10:45:00Z,-13.89
2025-01-01T10:46:00Z,-14.82
2025-01-01T10:47:00Z,-15.89
2025-01-01T10:48:00Z,-16.04
2025-01-01T10:49:00Z,-17.12
2025-01-01T10:50:00Z,-17.81
2025-01-01T10:51:00Z,-16.9
2025-01-01T10:52:00Z,-16.85
2025-01-01T10:53:00Z,-17.51
2025-01-01T10:54:00Z,-17.86
2025-01-01T10:55:00Z,-18.8
2025-01-01T10:56:00Z,-19.32
2025-01-01T10:57:00Z,-19.82
2025-01-01T10:58:00Z,-21.21
2025-01-01T10:59:00Z,-20.48
2025-01-01T11:00:00Z,-20.61
2025-01-01T11:01:00Z,-20.97
2025-01-01T11:02:00Z,-22.1
2025-01-01T11:03:00Z,-22.11
2025-01-01T11:04:00Z,-21.65
2025-01-01T11:05:00Z,-18.36
2025-01-01T11:06:00Z,-16.26
2025-01-01T11:07:00Z,-9.96
2025-01-01T11:08:00Z,-10.43
2025-01-01T11:09:00Z,-12.3
2025-01-01T11:10:00Z,-11.88
2025-01-01T11:11:00Z,-14.72
2025-01-01T11:12:00Z,-11.27
2025-01-01T11:13:00Z,-11.42
2025-01-01T11:14:00Z,-12.15
2025-01-01T11:15:00Z,-12.57
2025-01-01T11:16:00Z,-14.07
2025-01-01T11:17:00Z,-13.93
2025-01-01T11:18:00Z,-15.66
2025-01-01T11:19:00Z,-16.38
2025-01-01T11:20:00Z,-16.6
2025-01-01T11:21:00Z,-16.59
2025-01-01T11:22:00Z,-16.54
2025-01-01T11:23:00Z,-15.79
2025-01-01T11:24:00Z,-16.58
2025-01-01T11:25:00Z,-17.04
2025-01-01T11:26:00Z,-16.96
2025-01-01T11:27:00Z,-16.31
2025-01-01T11:28:00Z,-17.37
2025-01-01T11:29:00Z,-17.89
2025-01-01T11:30:00Z,-18.32
2025-01-01T11:31:00Z,-18.7
2025-01-01T11:32:00Z,-19.0
2025-01-01T11:33:00Z,-19.44
2025-01-01T11:34:00Z,-19.39
2025-01-01T11:35:00Z,-19.18
2025-01-01T11:36:00Z,-19.51
2025-01-01T11:37:00Z,-19.69
2025-01-01T11:38:00Z,-19.84
2025-01-01T11:39:00Z,-18.24
2025-01-01T11:40:00Z,-19.34
2025-01-01T11:41:00Z,-19.56
2025-01-01T11:42:00Z,-19.05
2025-01-01T11:43:00Z,-18.59
2025-01-01T11:44:00Z,-18.76
2025-01-01T11:45:00Z,-18.64
2025-01-01T11:46:00Z,-17.27
2025-01-01T11:47:00Z,-17.03
2025-01-01T11:48:00Z,-17.88
2025-01-01T11:49:00Z,-16.87
2025-01-01T11:50:00Z,-16.13
2025-01-01T11:51:00Z,-15.95
2025-01-01T11:52:00Z,-15.63
2025-01-01T11:53:00Z,-15.13
2025-01-01T11:54:00Z,-15.95
2025-01-01T11:55:00Z,-14.6
2025-01-01T11:56:00Z,-17.92
2025-01-01T11:57:00Z,-18.01
2025-01-01T11:58:00Z,-17.5
2025-01-01T11:59:00Z,-18.92
2025-01-01T12:00:00Z,-19.07
2025-01-01T12:01:00Z,-19.53
2025-01-01T12:02:00Z,-20.09
2025-01-01T12:03:00Z,-19.42
2025-01-01T12:04:00Z,-18.48
2025-01-01T12:05:00Z,-18.62
2025-01-01T12:06:00Z,-19.33
2025-01-01T12:07:00Z,-19.84
2025-01-01T12:08:00Z,-20.53
2025-01-01T12:09:00Z,-21.01
2025-01-01T12:10:00Z,-18.99
2025-01-01T12:11:00Z,-19.53
2025-01-01T12:12:00Z,-19.33
2025-01-01T12:13:00Z,-19.04
2025-01-01T12:14:00Z,-20.01
2025-01-01T12:15:00Z,-19.65
2025-01-01T12:16:00Z,-20.18
2025-01-01T12:17:00Z,-20.47
2025-01-01T12:18:00Z,-20.46
2025-01-01T12:19:00Z,-20.76
2025-01-01T12:20:00Z,-20.8
2025-01-01T12:21:00Z,-20.87
2025-01-01T12:22:00Z,-20.96
2025-01-01T12:23:00Z,-20.84
2025-01-01T12:24:00Z,-21.22
2025-01-01T12:25:00Z,-20.8
2025-01-01T12:26:00Z,-20.66
2025-01-01T12:27:00Z,-20.67
2025-01-01T12:28:00Z,-21.68
2025-01-01T12:29:00Z,-20.25
2025-01-01T12:30:00Z,-21.0
2025-01-01T12:31:00Z,-20.95
2025-01-01T12:32:00Z,-21.25
2025-01-01T12:33:00Z,-21.09
2025-01-01T12:34:00Z,-21.32
2025-01-01T12:35:00Z,-21.44
2025-01-01T12:36:00Z,-21.81
2025-01-01T12:37:00Z,-22.09
2025-01-01T12:38:00Z,-21.47
2025-01-01T12:39:00Z,-22.62
2025-01-01T12:40:00Z,-22.26
2025-01-01T12:41:00Z,-22.39
2025-01-01T12:42:00Z,-21.45
2025-01-01T12:43:00Z,-21.36
2025-01-01T12:44:00Z,-21.91
2025-01-01T12:45:00Z,-22.22
2025-01-01T12:46:00Z,-21.71
2025-01-01T12:47:00Z,-22.06
2025-01-01T12:48:00Z,-22.35
2025-01-01T12:49:00Z,-21.94
2025-01-01T12:50:00Z,-21.34
2025-01-01T12:51:00Z,-21.64
2025-01-01T12:52:00Z,-22.08
2025-01-01T12:53:00Z,-22.64
2025-01-01T12:54:00Z,-22.32
2025-01-01T12:55:00Z,-21.58
2025-01-01T12:56:00Z,-21.81
2025-01-01T12:57:00Z,-22.35
2025-01-01T12:58:00Z,-22.13
2025-01-01T12:59:00Z,-22.27
2025-01-01T13:00:00Z,-22.32
2025-01-01T13:01:00Z,-23.15
2025-01-01T13:02:00Z,-22.38
2025-01-01T13:03:00Z,-21.54
2025-01-01T13:04:00Z,-21.73
2025-01-01T13:05:00Z,-21.38
2025-01-01T13:06:00Z,-21.58
2025-01-01T13:07:00Z,-21.7
2025-01-01T13:08:00Z,-21.94
2025-01-01T13:09:00Z,-21.8
2025-01-01T13:10:00Z,-21.34
2025-01-01T13:11:00Z,-21.44
2025-01-01T13:12:00Z,-21.49
2025-01-01T13:13:00Z,-21.23
2025-01-01T13:14:00Z,-20.93
2025-01-01T13:15:00Z,-20.8
2025-01-01T13:16:00Z,-20.88
2025-01-01T13:17:00Z,-21.07
2025-01-01T13:18:00Z,-20.67
2025-01-01T13:19:00Z,-20.39
2025-01-01T13:20:00Z,-20.23
2025-01-01T13:21:00Z,-20.14
2025-01-01T13:22:00Z,-19.94
2025-01-01T13:23:00Z,-19.87
2025-01-01T13:24:00Z,-19.99
2025-01-01T13:25:00Z,-20.12
2025-01-01T13:26:00Z,-19.89
2025-01-01T13:27:00Z,-20.09
2025-01-01T13:28:00Z,-19.71
2025-01-01T13:29:00Z,-20.18
2025-01-01T13:30:00Z,-20.4
2025-01-01T13:31:00Z,-20.11
2025-01-01T13:32:00Z,-20.45
2025-01-01T13:33:00Z,-19.76
2025-01-01T13:34:00Z,-20.06
2025-01-01T13:35:00Z,-19.9
2025-01-01T13:36:00Z,-19.62
2025-01-01T13:37:00Z,-20.04
2025-01-01T13:38:00Z,-20.22
2025-01-01T13:39:00Z,-20.84
2025-01-01T13:40:00Z,-20.31
2025-01-01T13:41:00Z,-20.37
2025-01-01T13:42:00Z,-19.91
2025-01-01T13:43:00Z,-20.13
2025-01-01T13:44:00Z,-19.73
2025-01-01T13:45:00Z,-20.45
2025-01-01T13:46:00Z,-19.99
2025-01-01T13:47:00Z,-19.57
2025-01-01T13:48:00Z,-19.27
2025-01-01T13:49:00Z,-18.72
2025-01-01T13:50:00Z,-18.99
2025-01-01T13:51:00Z,-19.23
2025-01-01T13:52:00Z,-19.58
2025-01-01T13:53:00Z,-19.89
2025-01-01T13:54:00Z,-19.82
2025-01-01T13:55:00Z,-19.48
2025-01-01T13:56:00Z,-19.32
2025-01-01T13:57:00Z,-19.4
2025-01-01T13:58:00Z,-19.49
2025-01-01T13:59:00Z,-19.78
2025-01-01T14:00:00Z,-20.07
2025-01-01T14:01:00Z,-20.15
2025-01-01T14:02:00Z,-20.47
2025-01-01T14:03:00Z,-20.56
2025-01-01T14:04:00Z,-20.82
2025-01-01T14:05:00Z,-20.0
2025-01-01T14:06:00Z,-19.14
2025-01-01T14:07:00Z,-19.53
2025-01-01T14:08:00Z,-20.73
2025-01-01T14:09:00Z,-21.06
2025-01-01T14:10:00Z,-19.97
2025-01-01T14:11:00Z,-20.14
2025-01-01T14:12:00Z,-20.71
2025-01-01T14:13:00Z,-22.1
2025-01-01T14:14:00Z,-21.0
2025-01-01T14:15:00Z,-20.22
2025-01-01T14:16:00Z,
2025-01-01T14:17:00Z,
2025-01-01T14:18:00Z,-22.15
2025-01-01T14:19:00Z,-18.07
2025-01-01T14:20:00Z,-20.78
2025-01-01T14:21:00Z,-21.7
2025-01-01T14:22:00Z,-22.02
2025-01-01T14:23:00Z,-21.95
2025-01-01T14:24:00Z,-21.63
2025-01-01T14:25:00Z,-21.69
2025-01-01T14:26:00Z,-21.52
2025-01-01T14:27:00Z,-21.72
2025-01-01T14:28:00Z,-21.56
2025-01-01T14:29:00Z,-21.37
2025-01-01T14:30:00Z,-22.02
2025-01-01T14:31:00Z,-21.8
2025-01-01T14:32:00Z,-21.56
2025-01-01T14:33:00Z,-21.36
2025-01-01T14:34:00Z,-21.48
2025-01-01T14:35:00Z,-21.5
2025-01-01T14:36:00Z,-21.71
2025-01-01T14:37:00Z,-21.69
2025-01-01T14:38:00Z,-21.78
2025-01-01T14:39:00Z,-21.47
2025-01-01T14:40:00Z,-21.09
2025-01-01T14:41:00Z,-20.9
2025-01-01T14:42:00Z,-21.5
2025-01-01T14:43:00Z,-22.39
2025-01-01T14:44:00Z,-22.63
2025-01-01T14:45:00Z,-21.67
2025-01-01T14:46:00Z,-21.75
2025-01-01T14:47:00Z,-21.6
2025-01-01T14:48:00Z,-22.11
2025-01-01T14:49:00Z,-22.11
2025-01-01T14:50:00Z,-21.73
2025-01-01T14:51:00Z,-21.0
